"","baseMean","log2FoldChange","pvalue","padj","Phylum","Class","Order","Family","Genus","DifferentaillyAbundant"
"1110317",48.3915937562827,-2.79092799411213,0.000386654964597798,0.00514047600302125,"p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__","CeD"
"300689",19.1600948203048,5.94100597919985,1.2959221082768e-05,0.000303101781991408,"p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Carnobacteriaceae","g__Desemzia","DC"
"988314",39514.9418143139,-5.40120620782634,1.99977605979851e-06,5.8737608454082e-05,"p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter","CeD"
"509452",26.5901073967452,4.77548531634589,0.000334148668175175,0.0045379544936048,"p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","DC"
"813944",37.1091563074436,6.31068253508189,0.00082775271827026,0.00986275172806923,"p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","DC"
"138145",8.16168888813676,5.2159159847279,0.000297917308633709,0.00422774787420646,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Bacillaceae","g__Bacillus","DC"
"107652",40.977580947112,7.2040210900956,2.03651633830528e-05,0.000443468988841304,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Lysinibacillus","DC"
"816470",25.0531874063269,3.40643992377012,4.35544473905794e-05,0.000833473743246996,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Bacillaceae","g__Bacillus","DC"
"219151",64.0099973598785,-7.79862137860134,0.00014359455177964,0.00232512716535495,"p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter","CeD"
"574392",3767.06708613319,9.91250279920581,3.57317987539248e-09,4.10266016601882e-07,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__","DC"
"782283",612.175036822009,9.57676090307594,1.32295403503296e-07,6.68356378498649e-06,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Bacillaceae","g__Bacillus","DC"
"574021",88.2808045319687,6.02194295032864,1.97088417201035e-05,0.000436706440219134,"p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","DC"
"3348667",88.7612577297073,9.15557818871042,5.92009728953693e-06,0.000157953017839702,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Lysinibacillus","DC"
"155859",52.3542622383009,-5.9017005307875,0.000158861784324603,0.00250803042002467,"p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter","CeD"
"562618",4059.25446973848,-6.02100402323435,2.16839583415519e-07,9.12894646179336e-06,"p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter","CeD"
"106843",39.755229564253,6.28004726093705,1.1774209937366e-07,6.19617797953884e-06,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Bacillaceae","g__Geobacillus","DC"
"593219",26.2611962842908,4.51858369052231,6.12088766586544e-05,0.0011538330032818,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Lysinibacillus","DC"
